origin,destination,distance_km,time_of_day,day_of_week,traffic_level,avg_historical_eta_min,num_past_trips,on_time_ratio,eta_min
34,31,45.13161397006226,12,4,2,99.65060364589749,136,0.73,117.77940031468505
31,38,28.4728676770152,14,0,1,58.85341748839042,195,0.94,58.234614038251635
16,49,18.663730456472024,22,2,1,39.305816341330086,135,0.97,36.052640178328154
19,13,3.175943177763023,5,4,1,5.945365628772379,89,0.7899999999999999,11.752888526383025
17,36,6.435723489962971,23,6,0,9.846656939643346,165,0.8799999999999999,9.413607421410688
32,5,7.826206054434995,6,2,1,15.261101806148242,43,0.85,18.681488742526163
38,27,18.876978230119708,8,2,2,61.25201896109244,110,0.9099999999999999,60.61642031723723
6,21,30.759314831472857,10,2,0,42.44785446743254,193,0.73,54.42933586082684
21,47,16.071915606674562,14,4,1,32.59384485033601,74,0.9099999999999999,34.163496131993654
1,38,4.2108540544752096,7,1,0,8.703835330600258,10,0.94,8.448177834740564
23,46,13.975628128549356,19,3,1,27.79752434768467,91,0.8799999999999999,27.370129810786835
13,42,21.0254008940809,0,5,2,47.433304417046514,99,0.76,52.83697082560574
17,21,49.621226504944126,15,0,2,109.56366812291665,163,0.73,123.34566275347967
23,36,20.256358332795994,15,6,0,30.99222824917787,161,0.8799999999999999,27.0136569865588
16,2,5.370575518624754,12,3,2,12.116018370017446,71,0.76,14.434277714772518
20,28,29.474625909222738,14,4,0,46.864655195664156,155,0.94,43.14192659010699
38,3,46.06236355868819,17,4,0,86.22874458186429,32,0.7899999999999999,91.98559086196238
40,36,39.54808924422575,21,6,2,96.81372246986464,41,0.8799999999999999,96.92686341696714
1,48,41.97469715017459,5,4,0,66.7397684687776,122,0.94,63.87426058915683
19,34,46.48335800901419,11,6,0,68.33053627325086,143,0.82,72.25726638076277
42,42,32.19063166589136,13,2,0,45.38879064890682,162,0.76,55.81855903420657
26,12,49.75121380202143,8,1,1,118.55216736883689,126,0.76,134.16019308728852
11,49,2.6307969241028895,23,4,1,5.540458322160686,29,0.97,11.484281061003513
30,27,41.90714413103455,12,1,2,104.60023175106225,136,0.9099999999999999,101.07056343135007
8,34,42.993522806590825,14,0,2,101.12076564110163,88,0.82,109.25025703569217
2,38,45.918319147336284,4,1,2,116.81620391082352,56,0.94,110.3761759231608
31,32,24.430303424156605,9,1,1,58.21497002942279,71,0.76,63.2201029271137
26,16,39.6000402574094,15,0,0,60.58806159383637,163,0.8799999999999999,67.26228971459993
38,30,10.55893955693781,10,5,2,22.80730944298567,39,0.7,24.557497424663843
17,33,30.553381033732503,18,4,1,74.35470808369142,114,0.7899999999999999,74.01063738950563
42,43,18.573612465809607,3,1,0,26.74600195076583,21,0.7899999999999999,26.90670835656585
21,24,30.212508882436797,3,1,1,57.73610447433672,146,0.82,55.01033945905671
37,25,34.10246485075672,8,6,1,86.44974839666828,34,0.85,86.18926734535283
5,25,18.006364670562764,7,6,1,45.64613443987662,188,0.85,44.43952101052285
5,6,11.595676665840728,19,0,1,23.063800888357207,176,0.8799999999999999,23.260092460905415
39,5,16.762707534107403,20,4,2,40.23049808185777,171,0.85,35.28862314247234
41,2,33.53390501026469,11,2,0,47.28280606447321,72,0.76,56.30315535437949
47,33,34.166837449967716,12,2,2,78.72039348472562,157,0.7899999999999999,79.81711930465552
16,21,37.32452986518084,7,4,0,66.96020657813445,31,0.73,76.32985376394456
2,43,7.200293820062593,12,6,0,10.368423100890134,61,0.7899999999999999,10.281594807794894
49,35,41.10735212246862,16,4,2,128.2549386221021,30,0.85,134.57863786046903
30,7,34.719242275506815,17,6,0,70.41062333472782,15,0.9099999999999999,69.97579766581069
13,5,2.49474875784132,23,5,2,5.987397018819168,76,0.85,9.727637693166029
38,18,17.44429462231749,13,5,2,44.37828551917569,117,0.94,41.28434290275064
45,46,23.868851539417378,8,5,1,61.71768942547152,173,0.8799999999999999,60.56547939107701
14,3,18.670257028953923,1,5,1,34.950721158201745,11,0.7899999999999999,39.174468212291025
38,10,6.753427522212243,16,1,2,18.96362448237198,84,0.7,25.422541140043748
39,2,11.159967940745345,19,6,2,25.176887674321506,144,0.76,30.544758652808863
25,21,2.2035083505964943,13,6,1,3.953093980970111,44,0.73,5.494313353383757
31,49,5.560780906275578,22,4,0,9.008465068166437,148,0.97,9.089205894373247
14,34,14.048705768502693,7,4,1,34.90119974069125,116,0.82,36.78668664018648
46,25,41.1785430161508,1,6,0,61.767814524226196,114,0.85,64.8506394533988
49,8,26.805237986922812,15,1,0,42.620328399207274,29,0.94,46.79515459758645
49,18,21.800396643864193,2,0,2,55.46020906199051,37,0.94,52.22108322394672
37,26,33.4459842539689,2,6,1,66.52406268114414,176,0.8799999999999999,65.69147087407883
3,14,27.534017455925255,16,3,2,84.18801177323708,175,0.82,87.67558770527683
18,35,7.444182411025685,10,5,2,17.866037786461643,93,0.85,19.570137194422735
22,49,11.908544827385288,14,3,0,19.291842620364168,121,0.97,11.604758337233541
48,11,11.903595688539774,17,3,2,34.16808106438457,110,0.73,38.739551240446275
27,13,30.397673118004768,9,0,2,91.04711052304789,105,0.7899999999999999,101.46599176730817
27,7,23.619593943277977,14,2,0,36.84656655151365,143,0.9099999999999999,34.488427569798816
8,36,19.99166806548183,12,0,1,39.76342778224336,115,0.8799999999999999,40.47947668259566
39,23,28.275319471207613,13,3,2,65.14633606166234,29,0.7899999999999999,77.03892532351539
17,14,48.5356735033453,16,0,0,92.75167206489287,21,0.82,99.04656723639442
5,11,16.395479346737964,9,5,0,29.41348994804791,170,0.73,26.979948837489253
49,4,26.489576248042347,12,2,1,50.62158021000893,149,0.82,49.28458883662323
10,24,24.538130766561665,14,5,2,57.71368356295304,43,0.82,60.258598583711475
1,34,36.11550855554639,3,0,0,53.08979757665319,16,0.82,53.712022570682116
4,12,36.78422313116289,5,0,2,82.98520738390349,47,0.76,92.82982763690282
23,1,36.72446534923898,2,2,2,81.08761949111968,117,0.73,92.01447948058964
6,24,10.874459416998496,4,5,0,15.985455342987787,118,0.82,20.39712453250956
42,34,23.0055636816982,10,5,0,33.81817861209635,38,0.82,32.47665161982936
26,17,40.74755986042774,22,3,1,82.63605139694747,39,0.9099999999999999,80.26548293240461
16,13,19.694978356491543,22,4,1,36.86899948335217,45,0.7899999999999999,40.670001984380725
1,8,49.22850074720652,18,4,0,101.75531104447586,91,0.94,98.17092670504323
24,37,18.87455034781776,13,4,0,29.444298542595707,50,0.9099999999999999,29.261854156851733
8,43,25.385674539756444,4,5,1,47.52198273842406,93,0.7899999999999999,44.34733182725676
48,38,24.251754145324796,8,0,2,80.20540130941818,7,0.94,76.82333484263853
15,26,22.249526320992885,18,3,1,57.53060020819131,187,0.8799999999999999,57.303947286460414
24,36,42.43593704766146,21,5,2,103.88317389267527,178,0.8799999999999999,106.8828881470714
1,20,8.608486639852664,23,3,2,18.594331142081757,71,0.7,24.06890093749339
7,2,28.815570614285168,9,1,1,68.66462321678013,161,0.76,77.27628367253907
11,19,31.31147729041576,11,4,2,81.15934913675767,109,0.97,76.5379231551971
3,35,42.70984409539917,12,2,1,83.28419598602838,11,0.85,89.83987116329823
36,32,30.850807836379314,1,3,2,69.59942247887174,60,0.76,81.04684019134832
47,49,48.04099704160125,2,3,2,124.52226433183046,16,0.97,116.81617926402555
49,49,43.73621790078552,1,4,2,113.36427679883609,143,0.97,112.03297936253459
14,12,18.088257469283842,17,6,0,33.155775941197284,157,0.76,35.080573990557475
39,1,43.13541581925089,5,4,0,59.52687383056622,125,0.73,64.64076308595595
25,14,47.96541289057933,16,6,2,146.65904645423538,6,0.82,155.00704937381252
3,43,13.60266186530473,9,0,2,40.74269281896073,51,0.7899999999999999,43.10136824420234
5,40,30.900231526556016,19,5,1,54.2299063291058,96,0.7,56.474754636986994
27,5,14.808391704764642,2,2,0,22.21258755714696,33,0.85,20.921822753887213
21,8,32.828796675028656,7,5,2,108.5713963636548,25,0.94,104.68571123501681
1,28,5.588497422804073,4,0,1,11.551424172936018,64,0.94,10.854257576895506
46,33,36.975213071583816,10,3,0,53.24430682308069,120,0.7899999999999999,55.462873795802835
36,49,21.571171601171798,13,0,1,45.42888739206781,22,0.97,42.44314388868693
25,37,29.778051755145402,4,4,0,46.45376073802683,199,0.9099999999999999,45.840302467836445
49,11,2.267257723651409,16,1,0,4.067460356230628,94,0.73,6.805117951004766
48,2,35.07663130530609,23,1,0,49.45805014048158,38,0.76,53.21596247535538
48,32,25.303576352626926,1,0,2,57.08486825152636,8,0.76,66.26512561367663
13,28,31.63729937670426,2,1,0,50.30330600895977,191,0.94,44.75349153105903
44,46,16.46773064643253,22,6,1,32.7543162557543,120,0.8799999999999999,31.37263379719744
25,29,8.145188497649306,15,6,0,13.195205366191876,173,0.97,17.388069047754936
36,25,22.33601815781096,22,0,1,43.555235407731374,156,0.85,41.79025916717176
43,15,47.2549769430318,16,6,2,147.4355280622592,197,0.85,149.88229196623456
9,5,12.161907306036461,17,4,2,37.94515079483376,178,0.85,35.32417213689582
22,43,34.11611158972733,3,2,0,49.127200689207356,154,0.7899999999999999,50.84168326480811
7,41,3.442333657692528,12,6,1,6.175546581900395,170,0.73,7.49011784074176
14,8,36.18688947807949,8,1,0,74.79830055119031,172,0.94,73.53083457457092
21,35,12.68342215327316,20,1,1,24.732673198882665,54,0.85,25.41873899429313
42,18,23.124335951237292,1,1,0,36.7676941624673,120,0.94,34.128672426316214
43,22,19.01990192914393,0,1,1,34.86348023612083,197,0.76,35.140749924038616
20,42,6.5291768225504185,13,3,1,11.967981115734919,174,0.76,11.161634389018204
17,42,17.93351567307701,23,0,2,40.45801135846175,25,0.76,40.46827122476046
27,10,18.156122956366094,23,1,1,31.8639957884225,26,0.7,39.73838502546234
45,16,26.58317631245783,14,2,2,65.07561561289678,44,0.8799999999999999,67.74903370143801
48,41,48.64522511405938,10,4,0,67.13041065740195,149,0.73,76.78675810733324
12,45,24.030858603020885,6,6,2,57.67406064725012,81,0.85,60.72863541832144
10,4,45.80688162599906,23,0,2,107.7377855843498,127,0.82,116.52292819492575
35,41,23.616325269565213,4,4,2,52.144846195199996,32,0.73,60.043483064939785
15,24,6.269621742872034,3,0,2,14.746150339235022,16,0.82,19.7696195534543
10,29,12.27749186852107,12,6,0,19.889536827004132,155,0.97,15.455357140873195
2,4,20.968366126822414,9,1,0,40.070547668357634,61,0.82,41.31428256525629
20,34,16.943069875539052,11,5,0,24.906312717042407,13,0.82,24.926304082444858
20,34,43.42563508909209,21,5,2,102.1370937295446,47,0.82,109.91521336760711
28,33,34.25363450763101,6,2,1,64.12280379828526,68,0.7899999999999999,65.29753596807724
10,39,29.337114144014997,21,2,1,61.78396238729559,84,0.97,61.89454063765787
36,47,25.070248010597837,5,2,1,50.842462965492416,179,0.9099999999999999,51.45227246732292
34,42,20.466260296164275,7,3,1,48.769051659729854,43,0.76,59.62318782146762
23,37,30.997429551768555,0,3,1,62.862787130986625,122,0.9099999999999999,61.4112837630616
9,49,7.105751106774669,16,4,2,23.943538929387923,58,0.97,20.65200521690452
25,34,8.964126222628376,20,3,0,13.177265547263714,102,0.82,15.901570419247387
34,33,15.852701316438297,21,5,2,36.52462383307384,62,0.7899999999999999,42.736130685891716
19,27,9.388046206592646,4,3,1,19.038957706969885,72,0.9099999999999999,16.492948003292433
13,38,34.177837232216014,18,2,1,91.83926642668764,121,0.94,81.68771766952062
25,4,2.21364774890602,3,2,2,5.206499505426959,120,0.82,5.0
18,25,8.848697091670754,15,5,1,17.25495932875797,31,0.85,18.55676288616165
20,21,45.22779736544136,16,0,0,81.1386684736018,35,0.73,97.57726008880888
18,45,49.87961426288226,3,2,0,74.81942139432338,52,0.85,73.16148803797905
15,4,24.89193341357656,2,2,2,58.54582738873208,180,0.82,61.074204209837504
36,32,25.273133578066155,1,4,1,46.325653848595266,66,0.76,50.60282712344018
23,10,38.89653934963447,17,0,1,88.74245452619105,117,0.7,110.28048708807735
23,44,2.7732893034081783,14,3,2,6.5227764416160365,92,0.82,13.67159378325633
33,42,21.92405261314793,2,4,0,30.912914184538586,74,0.76,35.73796877271635
18,12,5.891566208933032,12,6,0,8.307108354595576,12,0.76,11.955543181207176
5,43,20.64539275016781,19,3,1,38.648175228314145,91,0.7899999999999999,44.559970512015575
42,25,49.207270215314864,5,6,2,118.09744851675566,199,0.85,117.79940726335131
3,48,37.928030759364695,14,4,0,60.30556890738987,188,0.94,59.670319739023206
29,36,49.267247908575676,7,5,2,156.78808974425127,63,0.8799999999999999,154.34412558425
14,2,37.55638265785949,6,1,2,84.72719927613102,108,0.76,93.94720617411835
11,10,30.79739351852283,9,6,0,54.04942562500758,61,0.7,67.0774235380361
3,20,37.95682081343492,8,1,0,66.61422052757828,184,0.7,78.69954859879054
45,11,33.29549197557825,11,0,2,73.5164462820768,113,0.73,87.53176582460388
22,7,23.73923546519351,4,0,0,37.03320732570188,184,0.9099999999999999,40.14760288131619
17,48,15.334770366255292,9,4,2,50.7151525552795,171,0.94,43.14781625924152
37,43,26.48872490738339,14,4,2,61.03002218661132,68,0.7899999999999999,59.7099105597425
2,22,13.666180221170094,9,1,0,25.050108345404784,94,0.76,31.414483264476555
28,11,24.84714097566512,15,6,0,34.28905454641787,116,0.73,42.89055199242516
25,9,8.160634890133213,2,1,1,17.186297078620548,53,0.97,16.778501312883506
28,45,28.704359849532,3,4,1,55.973501706587406,167,0.85,58.82935480859643
7,17,13.018900849793134,20,3,2,32.495176521083664,115,0.9099999999999999,34.486921650462854
47,1,15.386797093136913,11,4,1,27.603913985087623,45,0.73,34.24771079957987
12,20,25.45237894733703,14,5,2,54.977138526248,99,0.7,63.838300094249256
34,23,8.963786398057456,17,6,0,16.780208137163555,165,0.7899999999999999,21.081068288231574
37,31,48.15661429816004,3,5,0,66.45612773146085,87,0.73,75.09618776112936
17,17,22.90027145425093,23,6,0,35.72442346863146,143,0.9099999999999999,35.69936781313596
7,46,18.261682251710802,10,6,1,36.32248599865279,196,0.8799999999999999,37.06499448676008
15,32,2.4306336495364658,21,2,0,3.427193445846417,70,0.76,5.0
40,49,42.31946379249941,10,3,2,109.6920501501585,199,0.97,99.94715152198361
45,18,31.66586185001283,9,1,2,104.72533831036243,85,0.94,106.685385470049
46,32,21.403852587223565,14,6,2,48.28709143677637,114,0.76,51.159312769061984
12,18,13.03110716758531,4,6,2,33.15113663433703,155,0.94,32.75983088859781
30,35,37.51173351509387,14,6,0,56.26760027264081,18,0.85,59.69502581021986
8,37,47.328254211341694,23,5,2,118.13132251150888,141,0.9099999999999999,115.46974181530435
35,16,19.65967557694899,15,5,1,39.103094722551546,115,0.8799999999999999,41.270909998141214
21,46,7.6089273505823325,1,5,2,18.62665415422555,132,0.8799999999999999,19.686649655009187
35,43,6.350542616364131,16,1,2,19.021145244533848,190,0.7899999999999999,18.035113423152325
34,44,1.3117366443604097,0,1,1,2.5067287273727428,99,0.82,5.0
49,11,37.453816597814374,2,3,0,51.68626690498384,185,0.73,57.58036477291148
24,36,49.088373909181854,6,2,2,120.16833932967718,115,0.8799999999999999,125.86159526920981
17,6,49.648069884924844,7,5,1,128.3750143014502,47,0.8799999999999999,130.1658215617346
26,6,39.42566546280335,0,5,1,78.41764860551588,132,0.8799999999999999,76.62470821786998
8,48,8.947005136506135,0,6,1,18.493459617158184,42,0.94,18.68288859822714
6,8,48.90776333974296,18,5,2,161.74775491719794,180,0.94,151.64876496270915
26,43,17.062858707095597,10,0,1,31.941671499682954,34,0.7899999999999999,35.44335984692832
41,22,17.34736086513464,4,2,0,24.459778819839844,102,0.76,26.592957910992123
27,15,34.679510691729504,10,2,2,83.23082566015081,164,0.85,83.24713692477496
39,4,3.4034101666481176,16,4,1,8.455091877003918,6,0.82,6.419915800650351
9,34,41.462716765470404,17,2,0,79.23525173881394,100,0.82,91.06778318409258
23,36,49.86756654789946,6,6,1,99.18658986377203,103,0.8799999999999999,99.8497337279507
31,23,38.97841912640595,4,2,2,89.80627766723931,70,0.7899999999999999,96.18201305742843
18,40,39.30214806915932,23,3,2,84.89263982938414,136,0.7,98.16990888871578
1,16,20.125369857760997,15,5,0,30.791815882374326,68,0.8799999999999999,32.32606641022864
4,28,4.2301480617671885,23,2,1,8.74371604367278,78,0.94,6.432286081431591
46,15,39.84070427748674,7,0,2,124.30299734575864,58,0.85,124.74823336545016
30,29,30.260746258335228,2,2,1,63.72913162005399,126,0.97,59.26526274426351
13,7,45.55759576698213,9,2,1,120.10804548007171,177,0.9099999999999999,117.44739109669312
13,24,6.682182108174794,7,4,0,12.769650008722031,39,0.82,12.248239360255432
2,27,15.951030091611306,17,4,0,32.348689025787735,84,0.9099999999999999,28.990512996538634
47,28,18.672151532445934,17,3,2,61.752539548105204,49,0.94,57.783283332195616
6,22,34.48070571868988,1,2,2,77.78847210136438,52,0.76,85.31695893070282
38,32,39.59951299205459,14,3,1,72.58590731443608,194,0.76,79.10047222336406
12,26,48.090000020636595,8,1,2,153.0416160656739,143,0.8799999999999999,154.47127947064754
17,14,15.474950757883567,14,1,2,36.39708418254215,189,0.82,45.15560151332441
14,11,25.188184019648116,9,4,1,58.74388277062334,128,0.73,71.2953525112697
41,32,2.419085573983622,12,6,1,4.43418385711198,134,0.76,10.769401686858473
2,46,13.396406027335507,17,3,0,26.64545158837033,144,0.8799999999999999,25.046869628281424
18,37,19.326171897862377,7,0,0,39.1934766088649,132,0.9099999999999999,43.388448546860175
14,32,30.096504119746964,4,6,1,55.166892051496184,165,0.76,62.187043268222396
14,46,24.071429186359527,16,2,1,62.24149444716982,68,0.8799999999999999,65.44466921427879
10,45,18.85927792907287,22,5,2,45.26226702977489,24,0.85,47.9932469148126
45,25,31.579820359937735,10,6,0,47.3697305399066,100,0.85,47.76102080747336
19,6,41.60216817873302,23,6,0,63.65131731346151,5,0.8799999999999999,66.05942317835205
21,32,12.842375516254672,4,0,0,18.10774947791909,14,0.76,21.643005972407774
19,31,17.8009180837602,19,1,2,39.30442712894253,14,0.73,39.724642886441124
49,14,35.54125883466398,23,4,2,83.59304077912968,20,0.82,87.99741327316913
17,42,39.119089339167985,7,5,0,71.70529075869491,142,0.76,82.56098353325854
17,43,41.44444671499772,3,5,2,95.48800523135475,121,0.7899999999999999,104.47653718444796
17,17,11.257229725954405,15,3,2,28.098045395982197,187,0.9099999999999999,28.91207657944519
17,24,27.424081100976366,20,1,1,52.40741898396584,61,0.82,53.14785715875761
5,10,45.10054382773893,1,4,1,79.15145441768183,69,0.7,93.99145591115041
30,9,20.205572299483094,15,4,1,42.5529352627114,100,0.97,39.34824334632317
2,13,22.06427142085623,20,3,0,31.77255084603297,157,0.7899999999999999,33.87609652698897
12,18,49.256324251133606,0,4,0,78.31755555930243,186,0.94,72.7333309291207
10,14,6.539579655592766,12,1,2,15.381091349954183,147,0.82,19.004597919655335
15,8,35.57449748362016,1,5,0,56.563450998956064,103,0.94,55.038492928672454
38,22,42.6590222250037,4,0,0,60.14922133725523,195,0.76,67.79362626252386
30,31,8.388882315066853,11,5,2,18.522652151667614,40,0.73,27.372870691667845
49,16,36.00820856435463,7,5,2,114.5925229352022,96,0.8799999999999999,116.46330288663773
18,27,24.01717287851167,2,4,2,59.946863504765126,53,0.9099999999999999,62.28024683970989
46,14,42.79165334905752,19,5,0,62.903730423114546,37,0.82,67.31702778711868
3,35,45.4651635249594,4,6,2,109.11639245990257,82,0.85,111.33039316966457
25,32,43.751760254574094,20,1,0,61.689981958949474,154,0.76,65.6003551552574
40,48,4.154871741371625,4,3,0,6.606246068780885,67,0.94,7.031265687395472
27,3,38.085908563933735,12,4,2,87.74993333130334,164,0.7899999999999999,87.25477152281597
46,42,46.15485117430564,17,6,0,84.60184220250225,124,0.76,95.13945508748459
16,17,31.446073592875617,11,5,1,63.772637246351756,142,0.9099999999999999,63.369795868201976
2,4,30.44292696344602,10,4,0,44.75110263626565,52,0.82,46.65560576165389
38,34,3.205263982507439,18,3,0,6.1252594705717165,173,0.82,6.198175214685389
4,9,42.94561808809098,0,1,2,111.31504208433184,44,0.97,99.9343917577096
38,9,3.273774480628915,19,2,1,6.894569056204495,77,0.97,10.578974258861919
36,49,16.361970712849022,16,3,2,55.13329651401607,157,0.97,50.343891847504906
42,11,46.36729019907356,18,6,0,83.18291861713797,139,0.73,92.3824133069458
24,27,47.537511993746094,10,6,2,118.65362993639026,63,0.9099999999999999,117.77763249882094
44,10,49.6031264833202,9,4,2,139.28557916516314,56,0.7,164.3797282290076
9,7,24.343711995031423,13,0,2,60.76190513959845,89,0.9099999999999999,58.40155279267802
22,1,9.694047772669531,15,5,0,13.377785926283954,92,0.73,13.934189432008209
6,1,24.909279854625108,22,3,0,34.37480619938265,16,0.73,39.36465537193836
38,24,6.013333329069413,20,4,1,11.491479991851646,52,0.82,16.185583902992125
35,22,43.75426933952852,1,3,0,61.693519768735214,35,0.76,70.19035063319846
40,2,28.466324430058737,3,5,0,40.13751744638282,35,0.76,44.64583716252987
38,18,20.82078905917101,22,1,2,52.96808736653106,73,0.94,53.126834094078276
16,14,4.897004421559416,9,1,2,14.97308071936007,12,0.82,15.911281005279656
4,28,20.856793164014892,13,1,2,53.059681809253895,137,0.94,51.861636064265426
46,49,43.443388811115334,1,6,2,112.60526379841095,135,0.97,105.34310114151687
25,34,35.466890691383426,2,0,0,52.13632931633364,47,0.82,56.884889388451384
5,46,5.040320358037363,9,2,2,16.040315507418104,175,0.8799999999999999,14.770786182865598
46,10,8.835452786582616,17,2,0,15.506219640452493,120,0.7,14.84485231917854
49,11,20.223116044667726,18,5,1,47.16435123937408,66,0.73,56.75448597983166
22,37,5.967379051610014,21,2,0,9.309111320511622,42,0.9099999999999999,13.626972765247384
38,16,46.768018407670276,4,6,0,71.55506816373553,88,0.8799999999999999,68.56003302290246
2,42,32.962310186912916,4,6,2,74.36297178167555,192,0.76,83.44467760456308
5,23,5.646327063893308,13,4,0,8.130710972006364,5,0.7899999999999999,7.478598632952409
14,10,39.61481565664258,13,2,2,85.56800181834797,8,0.7,103.43022710650101
33,42,19.051890500025202,0,4,2,42.98106496805686,85,0.76,48.65925219014854
7,27,12.99866158310782,10,4,1,26.361285690542662,184,0.9099999999999999,35.786059967917176
2,40,28.929262155044864,21,0,0,39.05450390931057,59,0.7,45.093226370589804
33,23,1.655234522906524,3,5,1,3.098599026881013,150,0.7899999999999999,7.975148038019157
38,7,23.804485345108493,19,3,1,48.275496279880024,116,0.9099999999999999,52.15817579462828
37,34,42.346444661663305,10,5,1,80.92405574843858,43,0.82,87.14907988264241
40,7,46.47482220329285,12,4,1,94.25093942827793,182,0.9099999999999999,92.36841951389124
40,33,17.78518051640555,15,6,1,33.29385792671119,36,0.7899999999999999,36.422221383754525
30,21,32.47939282008717,16,0,2,93.22884915077823,103,0.73,106.83844825731727
26,39,12.114348480072845,15,0,0,19.625244537718007,134,0.97,21.680450993669343
42,43,28.450440478250744,2,0,1,53.25922457528539,136,0.7899999999999999,55.19054111652456
18,20,13.447358581506263,7,6,0,23.600114310543493,171,0.7,27.312738268739757
5,44,28.996468922745194,20,6,1,55.412252111366065,142,0.82,57.73210864455932
37,6,9.414383747368316,0,6,0,14.404007133473524,133,0.8799999999999999,9.281910172585853
14,6,47.12039528127642,17,2,2,149.95594594313408,34,0.8799999999999999,153.12075320553166
48,49,44.45895634395729,12,1,1,93.63056206037406,64,0.97,90.40389280412103
21,29,17.508994222993152,2,2,2,45.383313025998255,72,0.97,40.37106035130997
42,23,39.056481557322186,2,5,0,56.24133344254395,77,0.7899999999999999,64.1356780440588
3,8,5.679702405877533,23,1,1,11.739944872948863,27,0.94,6.457351564646871
33,15,37.27768452656577,0,3,2,89.46644286375786,23,0.85,92.22229965927791
22,34,14.840497351022503,0,4,2,34.90484976960493,90,0.82,36.520637201516195
23,41,7.646446665117253,0,2,0,10.55209639786181,145,0.73,12.352278302749154
13,45,34.23136967727707,15,3,1,66.75117087069029,178,0.85,69.00134150756728
48,20,24.020534073150074,22,4,0,32.4277209987526,188,0.7,37.96152418664438
20,23,26.976840484791754,4,5,1,50.50064538753017,98,0.7899999999999999,53.65092343480029
42,9,26.50595942275812,19,1,0,42.93965426486815,180,0.97,39.67137486356871
21,5,3.9129511231949574,17,3,0,7.630254690230168,93,0.85,11.948826048241317
3,22,3.517632205541174,5,1,2,7.935778255700891,97,0.76,7.111391673650459
44,29,30.45720769345675,1,0,2,78.9450823414399,45,0.97,80.30190229464137
10,6,31.569367475415415,11,4,2,77.28181157981693,127,0.8799999999999999,75.67938414944119
14,21,3.311553269240615,1,3,2,7.311909618483278,65,0.73,9.0970828006218
43,32,19.54352726250307,2,1,1,35.82328547216813,99,0.76,41.65277182316097
44,40,31.029712698460944,11,0,0,41.89011214292228,187,0.7,48.461975474492576
45,46,33.17735213190074,19,6,2,81.218158018893,111,0.8799999999999999,85.68375023671236
21,17,41.58551220455102,23,5,0,64.8733990390996,64,0.9099999999999999,65.13671248648343
38,20,21.615881896247163,15,6,0,29.181440559933673,135,0.7,33.754545137781164
17,43,27.864631276201468,6,0,2,64.20011046036818,147,0.7899999999999999,73.79766421465908
37,34,29.349458404832045,7,0,1,72.91285951512427,123,0.82,74.03283328871954
25,14,16.29021888171563,14,1,0,23.946621756121978,13,0.82,23.61854958358063
3,34,3.6374447196389683,4,0,1,6.951156859230068,49,0.82,9.03607711839787
21,8,1.2070703840501276,12,3,2,3.070787057023525,30,0.94,5.3361318250245535
23,23,41.97014538980772,18,4,1,102.13854582063607,191,0.7899999999999999,111.83074559828175
13,16,10.811359303596932,20,1,2,26.466207575205292,65,0.8799999999999999,26.188419658049472
19,49,31.882478543797642,1,2,1,67.14449981323784,97,0.97,61.7895259555392
25,2,29.27532645355206,6,3,1,53.66167338936093,180,0.76,63.22125991840515
3,42,20.582020760285427,6,2,0,29.02064927200245,198,0.76,33.07612058377741
8,14,41.84117212633105,13,3,0,61.50652302570665,47,0.82,62.404465167116356
38,2,35.221678188975574,4,4,2,79.4601059943289,172,0.76,85.79985789132608
18,33,2.114331708519474,22,6,1,3.9580289583484554,146,0.7899999999999999,8.836494536322505
30,34,39.058009594477554,22,2,2,91.8644385662112,124,0.82,94.9575502197427
28,7,25.842942082086353,7,0,1,68.13233250521247,37,0.9099999999999999,67.50926482654896
28,2,18.003945165059495,9,6,1,42.901600933820276,139,0.76,51.88344034532146
21,6,36.617348169072216,10,4,1,72.83190550828463,124,0.8799999999999999,74.74384269634187
24,21,34.6172158526672,1,3,1,62.10328523968497,92,0.73,68.87583651897666
41,7,16.218823655578504,21,5,2,40.482183844323956,119,0.9099999999999999,36.57874766975826
48,35,49.16890470339619,18,6,2,153.4069826745961,46,0.85,163.61885757337308
13,4,32.786715848875915,7,0,2,100.248662379523,126,0.82,102.85366359683066
33,39,30.683205910240787,13,6,2,79.53086971934412,34,0.97,72.42172464798165
48,43,4.424137810606831,9,4,0,8.281985981455989,60,0.7899999999999999,10.106916533225615
1,36,14.686620236892136,5,4,2,35.95284633991195,101,0.8799999999999999,35.437202546956655
39,47,22.901726113995633,7,6,2,74.31152089469303,36,0.9099999999999999,74.46096202891523
25,47,31.90065951117414,2,2,1,64.69453748866117,183,0.9099999999999999,58.922682819358215
48,3,26.12541790578851,19,5,0,37.620601784335456,177,0.7899999999999999,40.20283003502824
29,17,38.38861374009817,15,3,0,59.88623743455315,97,0.9099999999999999,60.65247942315757
42,38,13.865817910927193,22,6,2,35.274640765398786,116,0.94,35.720517773111894
9,17,35.40569276884173,0,3,2,88.37260915102897,61,0.9099999999999999,84.78582874392204
7,37,41.013255297666966,15,5,0,63.98067826436046,46,0.9099999999999999,59.562110705743954
46,38,38.48744880356471,13,3,1,79.55355667696827,192,0.94,76.59227079121122
26,49,38.77148264481364,14,2,1,81.65274244997754,85,0.97,72.12062956745878
28,17,44.536845805846106,23,2,0,69.47747945711993,190,0.9099999999999999,71.86057533341874
